,external_urls,followers,genres,href,id,images,name,popularity,type,uri
6,{'spotify': 'https://open.spotify.com/artist/25XJqeReVV38w0tR04GGBd'},"{'href': None, 'total': 327078}","['trap carioca', 'trap funk']",https://api.spotify.com/v1/artists/25XJqeReVV38w0tR04GGBd,25XJqeReVV38w0tR04GGBd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba34de48b38aa5fba577ff336', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a34de48b38aa5fba577ff336', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a34de48b38aa5fba577ff336', 'width': 160}]",Mainstreet,73,artist,spotify:artist:25XJqeReVV38w0tR04GGBd
7,{'spotify': 'https://open.spotify.com/artist/2EJxcRlcIa5W1u2v42PvTv'},"{'href': None, 'total': 65943}","['brazilian edm', 'trance brasileiro']",https://api.spotify.com/v1/artists/2EJxcRlcIa5W1u2v42PvTv,2EJxcRlcIa5W1u2v42PvTv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb31803f2a545ba23e3ee3c52c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517431803f2a545ba23e3ee3c52c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17831803f2a545ba23e3ee3c52c', 'width': 160}]",Almanac,45,artist,spotify:artist:2EJxcRlcIa5W1u2v42PvTv
8,{'spotify': 'https://open.spotify.com/artist/7FivBpE2yqscnOS3WpbaN3'},"{'href': None, 'total': 1331}",[],https://api.spotify.com/v1/artists/7FivBpE2yqscnOS3WpbaN3,7FivBpE2yqscnOS3WpbaN3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbf37af6f79ba0b408666b457', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bf37af6f79ba0b408666b457', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bf37af6f79ba0b408666b457', 'width': 160}]",Victor Cronos,18,artist,spotify:artist:7FivBpE2yqscnOS3WpbaN3
9,{'spotify': 'https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W'},"{'href': None, 'total': 12214912}","['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",https://api.spotify.com/v1/artists/0NGAZxHanS9e0iNHpR8f2W,0NGAZxHanS9e0iNHpR8f2W,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf7d1bdca65e1cefd4e60c379', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f7d1bdca65e1cefd4e60c379', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f7d1bdca65e1cefd4e60c379', 'width': 160}]",Alok,77,artist,spotify:artist:0NGAZxHanS9e0iNHpR8f2W
10,{'spotify': 'https://open.spotify.com/artist/28uJnu5EsrGml2tBd7y8ts'},"{'href': None, 'total': 1778070}",['brazilian edm'],https://api.spotify.com/v1/artists/28uJnu5EsrGml2tBd7y8ts,28uJnu5EsrGml2tBd7y8ts,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb00e9215b1061e014ab23ec4c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517400e9215b1061e014ab23ec4c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17800e9215b1061e014ab23ec4c', 'width': 160}]",Vintage Culture,69,artist,spotify:artist:28uJnu5EsrGml2tBd7y8ts
11,{'spotify': 'https://open.spotify.com/artist/2zgFYHwSEYOc1KnldGsBXK'},"{'href': None, 'total': 68055}","['french tech house', 'minimal techno']",https://api.spotify.com/v1/artists/2zgFYHwSEYOc1KnldGsBXK,2zgFYHwSEYOc1KnldGsBXK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb791571a6bacca97c2b223963', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174791571a6bacca97c2b223963', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178791571a6bacca97c2b223963', 'width': 160}]",Oxia,46,artist,spotify:artist:2zgFYHwSEYOc1KnldGsBXK
12,{'spotify': 'https://open.spotify.com/artist/1ic0FHNGIjXZAWH6O6Reif'},"{'href': None, 'total': 65975}",['stutter house'],https://api.spotify.com/v1/artists/1ic0FHNGIjXZAWH6O6Reif,1ic0FHNGIjXZAWH6O6Reif,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb68edd459caf8439c3d4303ed', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517468edd459caf8439c3d4303ed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17868edd459caf8439c3d4303ed', 'width': 160}]",Ship Wrek,53,artist,spotify:artist:1ic0FHNGIjXZAWH6O6Reif
0,{'spotify': 'https://open.spotify.com/artist/2jFK9ZXWDd7auJvfNfBcuC'},"{'href': None, 'total': 30729}","['brazilian edm', 'brazilian house']",https://api.spotify.com/v1/artists/2jFK9ZXWDd7auJvfNfBcuC,2jFK9ZXWDd7auJvfNfBcuC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebba58f97544171e32363ec49f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ba58f97544171e32363ec49f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ba58f97544171e32363ec49f', 'width': 160}]",Future Class,50,artist,spotify:artist:2jFK9ZXWDd7auJvfNfBcuC
1,{'spotify': 'https://open.spotify.com/artist/35GIVDNDhZM4tz3oQPG9iz'},"{'href': None, 'total': 15597}","['brazilian edm', 'brazilian house']",https://api.spotify.com/v1/artists/35GIVDNDhZM4tz3oQPG9iz,35GIVDNDhZM4tz3oQPG9iz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb213bf42c052e296c4b435ac3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174213bf42c052e296c4b435ac3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178213bf42c052e296c4b435ac3', 'width': 160}]",Rivas (BR),28,artist,spotify:artist:35GIVDNDhZM4tz3oQPG9iz
2,{'spotify': 'https://open.spotify.com/artist/3DnNQH13SfSOjZDsVEa0ht'},"{'href': None, 'total': 257809}",['brazilian edm'],https://api.spotify.com/v1/artists/3DnNQH13SfSOjZDsVEa0ht,3DnNQH13SfSOjZDsVEa0ht,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf55d343308b2a72713f9dc0d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f55d343308b2a72713f9dc0d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f55d343308b2a72713f9dc0d', 'width': 160}]",Liu,55,artist,spotify:artist:3DnNQH13SfSOjZDsVEa0ht
3,{'spotify': 'https://open.spotify.com/artist/3DnNQH13SfSOjZDsVEa0ht'},"{'href': None, 'total': 257809}",['brazilian edm'],https://api.spotify.com/v1/artists/3DnNQH13SfSOjZDsVEa0ht,3DnNQH13SfSOjZDsVEa0ht,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf55d343308b2a72713f9dc0d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f55d343308b2a72713f9dc0d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f55d343308b2a72713f9dc0d', 'width': 160}]",Liu,55,artist,spotify:artist:3DnNQH13SfSOjZDsVEa0ht
4,{'spotify': 'https://open.spotify.com/artist/4cdyqaBREB68H77QKCrKP1'},"{'href': None, 'total': 415196}","['brazilian bass', 'brazilian edm']",https://api.spotify.com/v1/artists/4cdyqaBREB68H77QKCrKP1,4cdyqaBREB68H77QKCrKP1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb05b10c1b9a13b5c7fc35ff71', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517405b10c1b9a13b5c7fc35ff71', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17805b10c1b9a13b5c7fc35ff71', 'width': 160}]",Dubdogz,65,artist,spotify:artist:4cdyqaBREB68H77QKCrKP1
5,{'spotify': 'https://open.spotify.com/artist/2dhLVCzAEMbAu1SSkAoOGV'},"{'href': None, 'total': 167346}",['brazilian edm'],https://api.spotify.com/v1/artists/2dhLVCzAEMbAu1SSkAoOGV,2dhLVCzAEMbAu1SSkAoOGV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3adc300097921101349b80dc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743adc300097921101349b80dc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783adc300097921101349b80dc', 'width': 160}]",JØRD,51,artist,spotify:artist:2dhLVCzAEMbAu1SSkAoOGV
6,{'spotify': 'https://open.spotify.com/artist/2URbjDB65sEN3MPX3e5tCy'},"{'href': None, 'total': 389}",[],https://api.spotify.com/v1/artists/2URbjDB65sEN3MPX3e5tCy,2URbjDB65sEN3MPX3e5tCy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb867b87466cb65553a991a63e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174867b87466cb65553a991a63e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178867b87466cb65553a991a63e', 'width': 160}]",Jasmine Pace,38,artist,spotify:artist:2URbjDB65sEN3MPX3e5tCy
7,{'spotify': 'https://open.spotify.com/artist/205i7E8fNVfojowcQSfK9m'},"{'href': None, 'total': 258131}","['australian house', 'deep groove house', 'house']",https://api.spotify.com/v1/artists/205i7E8fNVfojowcQSfK9m,205i7E8fNVfojowcQSfK9m,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2c3b19dce6ac8c31ba37fb3e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742c3b19dce6ac8c31ba37fb3e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782c3b19dce6ac8c31ba37fb3e', 'width': 160}]",Dom Dolla,66,artist,spotify:artist:205i7E8fNVfojowcQSfK9m
8,{'spotify': 'https://open.spotify.com/artist/6Ult8lRnG7Dh7KZtVlpAJX'},"{'href': None, 'total': 57137}",[],https://api.spotify.com/v1/artists/6Ult8lRnG7Dh7KZtVlpAJX,6Ult8lRnG7Dh7KZtVlpAJX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4322ef37251626c5585aed5f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744322ef37251626c5585aed5f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784322ef37251626c5585aed5f', 'width': 160}]",INNDRIVE,46,artist,spotify:artist:6Ult8lRnG7Dh7KZtVlpAJX
9,{'spotify': 'https://open.spotify.com/artist/7uNq46pZh303jBUptag5r5'},"{'href': None, 'total': 53}",[],https://api.spotify.com/v1/artists/7uNq46pZh303jBUptag5r5,7uNq46pZh303jBUptag5r5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d101f7e9fb7fd382e21ef9cb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d101f7e9fb7fd382e21ef9cb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d101f7e9fb7fd382e21ef9cb', 'width': 64}]",Banca 210,0,artist,spotify:artist:7uNq46pZh303jBUptag5r5
10,{'spotify': 'https://open.spotify.com/artist/0bjKeFBcvURoPaJiGd0Kfx'},"{'href': None, 'total': 28136}","['rap nacional antigo', 'rap paranaense']",https://api.spotify.com/v1/artists/0bjKeFBcvURoPaJiGd0Kfx,0bjKeFBcvURoPaJiGd0Kfx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5b7d807524f54c686eb3a921', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745b7d807524f54c686eb3a921', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785b7d807524f54c686eb3a921', 'width': 160}]",Mano Fler,43,artist,spotify:artist:0bjKeFBcvURoPaJiGd0Kfx
11,{'spotify': 'https://open.spotify.com/artist/5H3KwpWuO5LUilDEdc0t9W'},"{'href': None, 'total': 81362}",['progressive psytrance'],https://api.spotify.com/v1/artists/5H3KwpWuO5LUilDEdc0t9W,5H3KwpWuO5LUilDEdc0t9W,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e8e833807620a274e64b6f1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e8e833807620a274e64b6f1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e8e833807620a274e64b6f1', 'width': 160}]",Babalos,46,artist,spotify:artist:5H3KwpWuO5LUilDEdc0t9W
12,{'spotify': 'https://open.spotify.com/artist/0cjkWe9VXcECGiOEHFuTfc'},"{'href': None, 'total': 1170463}","['funk consciente', 'funk paulista']",https://api.spotify.com/v1/artists/0cjkWe9VXcECGiOEHFuTfc,0cjkWe9VXcECGiOEHFuTfc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf96d55ce451bbd05c89a0c28', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f96d55ce451bbd05c89a0c28', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f96d55ce451bbd05c89a0c28', 'width': 160}]",Mc Lipi,63,artist,spotify:artist:0cjkWe9VXcECGiOEHFuTfc
13,{'spotify': 'https://open.spotify.com/artist/2e8RAcYXYt5IStoaaQWcG8'},"{'href': None, 'total': 105165}",[],https://api.spotify.com/v1/artists/2e8RAcYXYt5IStoaaQWcG8,2e8RAcYXYt5IStoaaQWcG8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebba0d39c4f961ee334b3fb2f4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ba0d39c4f961ee334b3fb2f4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ba0d39c4f961ee334b3fb2f4', 'width': 160}]",Greg Ferreira,45,artist,spotify:artist:2e8RAcYXYt5IStoaaQWcG8
14,{'spotify': 'https://open.spotify.com/artist/2UMj7NCbuqy1yUZmiSYGjJ'},"{'href': None, 'total': 3063857}","['funk 150 bpm', 'funk carioca', 'funk rj']",https://api.spotify.com/v1/artists/2UMj7NCbuqy1yUZmiSYGjJ,2UMj7NCbuqy1yUZmiSYGjJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb82dfb35656d2f5c61a46506', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b82dfb35656d2f5c61a46506', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b82dfb35656d2f5c61a46506', 'width': 160}]",MC Kevin o Chris,78,artist,spotify:artist:2UMj7NCbuqy1yUZmiSYGjJ
15,{'spotify': 'https://open.spotify.com/artist/2JO85Q1YnQNGfLdgStvZPV'},"{'href': None, 'total': 313}",[],https://api.spotify.com/v1/artists/2JO85Q1YnQNGfLdgStvZPV,2JO85Q1YnQNGfLdgStvZPV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5549ef3d23b0ac6e8f3413c5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745549ef3d23b0ac6e8f3413c5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785549ef3d23b0ac6e8f3413c5', 'width': 160}]",Akaio MC,18,artist,spotify:artist:2JO85Q1YnQNGfLdgStvZPV
16,{'spotify': 'https://open.spotify.com/artist/70Xuy7hYKF1SMmWsrIuwit'},"{'href': None, 'total': 167805}","['funk carioca', 'funk ostentacao', 'funk paulista']",https://api.spotify.com/v1/artists/70Xuy7hYKF1SMmWsrIuwit,70Xuy7hYKF1SMmWsrIuwit,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe62e8ab60a4f69c99593fd23', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e62e8ab60a4f69c99593fd23', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e62e8ab60a4f69c99593fd23', 'width': 160}]",MC Lil,44,artist,spotify:artist:70Xuy7hYKF1SMmWsrIuwit
17,{'spotify': 'https://open.spotify.com/artist/7xzaORvXyg1hDs13Z39uDs'},"{'href': None, 'total': 58}",[],https://api.spotify.com/v1/artists/7xzaORvXyg1hDs13Z39uDs,7xzaORvXyg1hDs13Z39uDs,[],DJ Gordão do PC,18,artist,spotify:artist:7xzaORvXyg1hDs13Z39uDs
18,{'spotify': 'https://open.spotify.com/artist/3FlCKtwOEYQQYyGVEbxG2Z'},"{'href': None, 'total': 1594094}","['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",https://api.spotify.com/v1/artists/3FlCKtwOEYQQYyGVEbxG2Z,3FlCKtwOEYQQYyGVEbxG2Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd5d75c9b26aaf17e66598e5c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d5d75c9b26aaf17e66598e5c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d5d75c9b26aaf17e66598e5c', 'width': 160}]",George Henrique & Rodrigo,60,artist,spotify:artist:3FlCKtwOEYQQYyGVEbxG2Z
19,{'spotify': 'https://open.spotify.com/artist/1yR65psqiazQpeM79CcGh8'},"{'href': None, 'total': 32504514}","['arrocha', 'sertanejo', 'sertanejo universitario']",https://api.spotify.com/v1/artists/1yR65psqiazQpeM79CcGh8,1yR65psqiazQpeM79CcGh8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebffaebdbc972967729f688e25', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ffaebdbc972967729f688e25', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ffaebdbc972967729f688e25', 'width': 160}]",Marília Mendonça,78,artist,spotify:artist:1yR65psqiazQpeM79CcGh8
20,{'spotify': 'https://open.spotify.com/artist/34c4iQ5tkaZKu6Sv28BTde'},"{'href': None, 'total': 863223}","['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'punk']",https://api.spotify.com/v1/artists/34c4iQ5tkaZKu6Sv28BTde,34c4iQ5tkaZKu6Sv28BTde,"[{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46cfc6c290e700ffc24fce643c1', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/ab6772690000dd22fc6c290e700ffc24fce643c1', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/ab6772690000bac3fc6c290e700ffc24fce643c1', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67726900008f74fc6c290e700ffc24fce643c1', 'width': 64}]",Danzig,57,artist,spotify:artist:34c4iQ5tkaZKu6Sv28BTde
21,{'spotify': 'https://open.spotify.com/artist/3l4fsEzoeabsET7ddv0lZW'},"{'href': None, 'total': 82456}","['funk mandelao', 'funk mtg', 'phonk brasileiro']",https://api.spotify.com/v1/artists/3l4fsEzoeabsET7ddv0lZW,3l4fsEzoeabsET7ddv0lZW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0c507ce1dc44a70ad8d90924', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740c507ce1dc44a70ad8d90924', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780c507ce1dc44a70ad8d90924', 'width': 160}]",Mc Delux,68,artist,spotify:artist:3l4fsEzoeabsET7ddv0lZW
22,{'spotify': 'https://open.spotify.com/artist/5lomh7H0yuxEtZnvtSCHI1'},"{'href': None, 'total': 1242}",['funk mtg'],https://api.spotify.com/v1/artists/5lomh7H0yuxEtZnvtSCHI1,5lomh7H0yuxEtZnvtSCHI1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe77e4a82261e71c4419fee1c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e77e4a82261e71c4419fee1c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e77e4a82261e71c4419fee1c', 'width': 160}]",DJ MT7,37,artist,spotify:artist:5lomh7H0yuxEtZnvtSCHI1
23,{'spotify': 'https://open.spotify.com/artist/68PYmgkbRP1qZnEWOry7sB'},"{'href': None, 'total': 1459700}","['funk carioca', 'trap brasileiro']",https://api.spotify.com/v1/artists/68PYmgkbRP1qZnEWOry7sB,68PYmgkbRP1qZnEWOry7sB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb867bdf7f8f4e67e3c1526227', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174867bdf7f8f4e67e3c1526227', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178867bdf7f8f4e67e3c1526227', 'width': 160}]",Chefin,68,artist,spotify:artist:68PYmgkbRP1qZnEWOry7sB
24,{'spotify': 'https://open.spotify.com/artist/25XJqeReVV38w0tR04GGBd'},"{'href': None, 'total': 327078}","['trap carioca', 'trap funk']",https://api.spotify.com/v1/artists/25XJqeReVV38w0tR04GGBd,25XJqeReVV38w0tR04GGBd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba34de48b38aa5fba577ff336', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a34de48b38aa5fba577ff336', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a34de48b38aa5fba577ff336', 'width': 160}]",Mainstreet,73,artist,spotify:artist:25XJqeReVV38w0tR04GGBd
25,{'spotify': 'https://open.spotify.com/artist/7579yDSrhA6ZAArOo7m6UT'},"{'href': None, 'total': 169010}",['funk ostentacao'],https://api.spotify.com/v1/artists/7579yDSrhA6ZAArOo7m6UT,7579yDSrhA6ZAArOo7m6UT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb831e9a9d9bcca9e717524a2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b831e9a9d9bcca9e717524a2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b831e9a9d9bcca9e717524a2', 'width': 160}]",Mc Bruninho da Praia,54,artist,spotify:artist:7579yDSrhA6ZAArOo7m6UT
26,{'spotify': 'https://open.spotify.com/artist/5pBMkZNIlbGTH3hrsQJqAa'},"{'href': None, 'total': 6740123}","['funk carioca', 'funk ostentacao', 'funk paulista']",https://api.spotify.com/v1/artists/5pBMkZNIlbGTH3hrsQJqAa,5pBMkZNIlbGTH3hrsQJqAa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbd7dc9fa988c30c4be907d32', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bd7dc9fa988c30c4be907d32', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bd7dc9fa988c30c4be907d32', 'width': 160}]",Mc Kevin,72,artist,spotify:artist:5pBMkZNIlbGTH3hrsQJqAa
27,{'spotify': 'https://open.spotify.com/artist/2q9wk5fkeU2C9CgCKdh4AN'},"{'href': None, 'total': 1682279}","['funk carioca', 'funk consciente', 'funk mtg', 'funk paulista']",https://api.spotify.com/v1/artists/2q9wk5fkeU2C9CgCKdh4AN,2q9wk5fkeU2C9CgCKdh4AN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb31bf061f9a86d6b89cd1829d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517431bf061f9a86d6b89cd1829d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17831bf061f9a86d6b89cd1829d', 'width': 160}]",Mc IG,72,artist,spotify:artist:2q9wk5fkeU2C9CgCKdh4AN
28,{'spotify': 'https://open.spotify.com/artist/2FDaBZt51fOXh2rbHL8Afr'},"{'href': None, 'total': 553624}","['funk mtg', 'funk paulista']",https://api.spotify.com/v1/artists/2FDaBZt51fOXh2rbHL8Afr,2FDaBZt51fOXh2rbHL8Afr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc19ea21c4a847d26981e5049', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c19ea21c4a847d26981e5049', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c19ea21c4a847d26981e5049', 'width': 160}]",Mc Magal,59,artist,spotify:artist:2FDaBZt51fOXh2rbHL8Afr
29,{'spotify': 'https://open.spotify.com/artist/5s27i7oqhNWIcE4HeoVdq0'},"{'href': None, 'total': 564945}","['funk consciente', 'funk paulista']",https://api.spotify.com/v1/artists/5s27i7oqhNWIcE4HeoVdq0,5s27i7oqhNWIcE4HeoVdq0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc3e5d772e9fd0e01381eb597', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c3e5d772e9fd0e01381eb597', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c3e5d772e9fd0e01381eb597', 'width': 160}]",MC GP,67,artist,spotify:artist:5s27i7oqhNWIcE4HeoVdq0
30,{'spotify': 'https://open.spotify.com/artist/1b8S7EPzdckRyIh0uSbOMI'},"{'href': None, 'total': 7763}",[],https://api.spotify.com/v1/artists/1b8S7EPzdckRyIh0uSbOMI,1b8S7EPzdckRyIh0uSbOMI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb227207332a9b5ebdfe5981f5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174227207332a9b5ebdfe5981f5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178227207332a9b5ebdfe5981f5', 'width': 160}]",DJ Oreia,62,artist,spotify:artist:1b8S7EPzdckRyIh0uSbOMI
31,{'spotify': 'https://open.spotify.com/artist/5fCHotgAd9p3j9evxovskc'},"{'href': None, 'total': 29632}","['deboxe', 'funk mtg', 'rave funk']",https://api.spotify.com/v1/artists/5fCHotgAd9p3j9evxovskc,5fCHotgAd9p3j9evxovskc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb91524c145774f63f7b61c01d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517491524c145774f63f7b61c01d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17891524c145774f63f7b61c01d', 'width': 160}]",DJ Guina,41,artist,spotify:artist:5fCHotgAd9p3j9evxovskc
